NumShrinks,loss_pol_surr,loss_pol_klpen,loss_pol_entpen,loss_vf_loss,loss_kl,loss_ent,ev_tdlam_before,EpRewMean,EpLenMean,EpThisIter,EpisodesSoFar,TimestepsSoFar,TimeElapsed
1,-0.046317855129,3.18159508197e-05,0.0,0.429315492511,0.0212106337713,4.87575340271,0.0389045476913,181.966880037,329.380952381,21.0,21.0,6917.0,3.281352996826172
1,-0.0466367643385,4.39212851404e-05,0.0,0.349762680358,0.0195205720229,4.87575340271,0.602054953575,304.619304817,405.142857143,21.0,42.0,15425.0,6.606060743331909
1,0.0683073638065,7.32252728426e-05,0.0,0.311202030862,0.0216963780549,4.87575340271,0.657639086246,203.036894149,299.346153846,26.0,68.0,23208.0,9.98196792602539
1,-0.0481397945841,8.79280080426e-05,0.0,0.280824290938,0.0173684953188,4.87575340271,0.736395090818,207.875538063,346.304347826,23.0,91.0,31173.0,13.193786382675171
1,-0.0533514338604,0.000119923329635,0.0,0.267629916314,0.0157923725637,4.87575340271,0.690550178289,251.641619642,407.363636364,22.0,113.0,40135.0,16.06691861152649
1,-0.0458033738541,0.00019787940812,0.0,0.301108215703,0.0173721297324,4.87575340271,0.531414061785,149.273238019,271.3,30.0,143.0,48274.0,19.33712863922119
1,-0.0490060910961,0.000269109046485,0.0,0.243260004558,0.0157503251248,4.87575340271,0.695436269045,141.169196653,355.541666667,24.0,167.0,56807.0,22.535475969314575
1,-0.0448240008263,0.000218636779891,0.0,0.163907014532,0.0127963010018,4.87575340271,0.774788811803,197.560490063,420.5,18.0,185.0,64376.0,25.615758895874023
1,-0.0501960417459,0.000219522269617,0.0,0.223701252835,0.012848126702,4.87575340271,0.688154608011,253.545919271,403.05,20.0,205.0,72437.0,28.44775700569153
1,-0.0482855025912,0.000233930301647,0.0,0.201870650519,0.013691395201,4.87575340271,0.845526352525,374.757269162,429.055555556,18.0,223.0,80160.0,31.0593740940094
1,-0.0436341576424,0.000283303021888,0.0,0.15223878168,0.0165810651743,4.87575340271,0.756834879518,183.657898506,367.0,24.0,247.0,88968.0,34.05529069900513
1,-0.0404992176482,0.000695606661338,0.0,0.284662565333,0.0271414909366,4.87575340271,0.817868873477,140.460757585,334.269230769,26.0,273.0,97659.0,36.88752794265747
1,-0.0506904760769,0.000359734207223,0.0,0.251888197847,0.0140362697566,4.87575340271,0.762659728527,258.676277766,313.56,25.0,298.0,105498.0,40.380523681640625
1,-0.0429039915471,0.000409981626717,0.0,0.181704035145,0.0159968459047,4.87575340271,0.761089593172,156.949213504,395.95,20.0,318.0,113417.0,44.08023428916931
1,-0.0486123713636,0.000339322955142,0.0,0.176638824865,0.0132398543647,4.87575340271,0.818753883243,307.472019353,439.777777778,18.0,336.0,121333.0,47.295562505722046
1,-0.0419300223148,0.000310054631427,0.0,0.17971699452,0.0120978499035,4.87575340271,0.740466594696,241.533720247,432.578947368,19.0,355.0,129552.0,50.137096643447876
1,-0.0492461732938,0.000329749925186,0.0,0.165915765683,0.0128663296637,4.87575340271,0.832260817289,192.978055948,320.08,25.0,380.0,137554.0,53.02841091156006
1,-0.0495385862305,0.000645603819976,0.0,0.228949096985,0.0167936382495,4.87575340271,0.82487270236,282.448679672,427.15,20.0,400.0,146097.0,56.016831398010254
1,-0.0459957296407,0.000524080501236,0.0,0.188739770558,0.0136325375497,4.87575340271,0.797895267606,170.156787361,359.52,25.0,425.0,155085.0,58.96795916557312
1,-0.0481905479173,0.00052242799029,0.0,0.189724176191,0.0135895519197,4.87575340271,0.799891099334,256.067693521,331.16,25.0,450.0,163364.0,62.132023334503174
1,-0.049781856389,0.000402357540224,0.0,0.134879475518,0.0104662437225,4.87575340271,0.825585797429,375.247269266,534.714285714,14.0,464.0,170850.0,65.09786057472229
1,-0.0451348627103,0.00059688973306,0.0,0.202498445055,0.01552647278,4.87575340271,0.823993653059,230.550268357,349.318181818,22.0,486.0,178535.0,68.58624792098999
1,-0.0485876301973,0.000422762883773,0.0,0.138861496933,0.0109970335398,4.87575340271,0.789247140288,301.954288966,423.2,20.0,506.0,186999.0,71.84952640533447
1,-0.0501929942984,0.000487538604375,0.0,0.146870649594,0.0126819988291,4.87575340271,0.759724661708,250.257218875,404.181818182,22.0,528.0,195891.0,74.99559164047241
1,-0.0436683310763,0.000542948137081,0.0,0.200950702652,0.0141233279865,4.87575340271,0.737822294235,232.188812008,395.473684211,19.0,547.0,203405.0,77.91500568389893
1,-0.0484757492231,0.000489947080951,0.0,0.191912685637,0.0127446488405,4.87575340271,0.793215960264,218.075127742,375.217391304,23.0,570.0,212035.0,81.63736152648926
1,-0.0492264303903,0.000939595598538,0.0,0.192508180276,0.0162940263399,4.87575340271,0.806896939874,216.927360521,328.88,25.0,595.0,220257.0,84.39018058776855
1,-0.0482721905428,0.000772808573856,0.0,0.191433420579,0.0134016839002,4.87575340271,0.758953899145,189.684814047,375.761904762,21.0,616.0,228148.0,87.33567547798157
1,-0.0479580475512,0.000691570643994,0.0,0.185562794912,0.0119928938147,4.87575340271,0.654845744371,251.431830361,384.136363636,22.0,638.0,236599.0,90.54896306991577
1,-0.0441355653456,0.000772334674821,0.0,0.199809587793,0.0133934657933,4.87575340271,0.644140303135,186.31914471,426.470588235,17.0,655.0,243849.0,93.61601638793945
