NumShrinks,loss_pol_surr,loss_pol_klpen,loss_pol_entpen,loss_vf_loss,loss_kl,loss_ent,ev_tdlam_before,EpRewMean,EpLenMean,EpThisIter,EpisodesSoFar,TimestepsSoFar,TimeElapsed
0,-0.0212950398563,1.13548163796e-05,0.0,0.615640691482,0.0113548158406,4.87575340271,0.000603139400482,-181.730052178,18.7511520737,434.0,434.0,8138.0,4.131375312805176
0,-0.0236170422286,7.99075382218e-06,0.0,0.485484052217,0.0119861298153,4.87575340271,0.327317178249,-140.360822966,19.8765133172,413.0,847.0,16347.0,8.271960258483887
0,-0.0228512585891,4.01593766952e-06,0.0,0.35883926833,0.00903585910419,4.87575340271,0.313116490841,-125.523921557,20.4185463659,399.0,1246.0,24494.0,12.134860754013062
0,-0.0204365098762,2.29054887235e-06,0.0,0.241298401495,0.00773060181382,4.87575340271,0.39736109972,-102.0078019,21.7150395778,379.0,1625.0,32724.0,16.24201011657715
0,-0.0220318864303,2.49873333757e-06,0.0,0.219266935019,0.0126498362661,4.87575340271,0.342068970203,-82.4507046882,20.0835380835,407.0,2032.0,40898.0,20.335134267807007
0,-0.0250268049131,1.22030664329e-06,0.0,0.170148384641,0.00926670298941,4.87575340271,0.615585893393,-75.4504102581,21.8643617021,376.0,2408.0,49119.0,24.20561718940735
0,-0.0242157007888,9.55218685483e-07,0.0,0.108466028003,0.00955218715535,4.87575340271,0.677117288113,-52.5845451225,21.8983957219,374.0,2782.0,57309.0,28.20434331893921
0,-0.0271695226256,1.08427468781e-06,0.0,0.106189717189,0.0108427471278,4.87575340271,0.702546000481,-52.4547896119,22.9550561798,356.0,3138.0,65481.0,32.042577266693115
0,-0.0264108744013,1.16122817317e-06,0.0,0.0877447417588,0.0116122820182,4.87575340271,0.802873626351,-42.3725234775,21.9489247312,372.0,3510.0,73646.0,35.86390137672424
0,-0.0277172682981,1.45164461784e-06,0.0,0.0580999586964,0.0145164465648,4.87575340271,0.848420917988,-35.2967846884,22.9136490251,359.0,3869.0,81872.0,39.393919229507446
0,-0.0300588161554,8.72037282384e-07,0.0,0.0684632148477,0.00872037308,4.87575340271,0.815676033497,-34.1813964277,23.9389534884,344.0,4213.0,90107.0,43.24172306060791
0,-0.0282882477986,1.22224743038e-06,0.0,0.0863041268894,0.0122224746447,4.87575340271,0.858440816402,-33.2531210137,23.2714285714,350.0,4563.0,98252.0,46.87270498275757
0,-0.0268913609616,1.25520853089e-06,0.0,0.0730013647699,0.0125520856382,4.87575340271,0.830071792006,-30.7295848219,23.6502890173,346.0,4909.0,106435.0,50.3990752696991
0,-0.0253573212976,1.28370324681e-06,0.0,0.0538130971254,0.0128370327729,4.87575340271,0.790405258536,-20.1917883835,23.8658892128,343.0,5252.0,114621.0,55.09228324890137
0,-0.0307683828723,1.24022762549e-06,0.0,0.0504388487316,0.0124022765667,4.87575340271,0.886695109308,-24.275065242,24.7620481928,332.0,5584.0,122842.0,58.937703132629395
0,-0.0289373825362,1.11864623342e-06,0.0,0.0839254862221,0.0111864626233,4.87575340271,0.717728555202,-18.5763737517,25.0214067278,327.0,5911.0,131024.0,62.62825012207031
