NumShrinks,loss_pol_surr,loss_pol_klpen,loss_pol_entpen,loss_vf_loss,loss_kl,loss_ent,ev_tdlam_before,EpRewMean,EpLenMean,EpThisIter,EpisodesSoFar,TimestepsSoFar,TimeElapsed
1,-0.0466707073647,0.000930700085519,0.0,0.160452106036,0.0161397646152,4.87575340271,0.803822517395,291.765399719,454.0,19.0,729.0,269498.0,101.49716854095459
1,-0.0431853172668,0.000691830050528,0.0,0.198311487795,0.0119973922046,4.87575340271,0.838629886508,162.251081754,395.65,20.0,749.0,277411.0,104.68511128425598
1,-0.045966072139,0.000829117054309,0.0,0.210825793562,0.0143781591469,4.87575340271,0.80998454988,170.334494559,319.12,25.0,774.0,285389.0,107.6671142578125
1,-0.0506029224925,0.000681007067215,0.0,0.115696739056,0.0118097052691,4.87575340271,0.849452331662,218.313421603,395.333333333,21.0,795.0,293691.0,110.75197649002075
1,-0.0462127858773,0.000785198457379,0.0,0.208819511579,0.0136165434524,4.87575340271,0.664095193148,171.46656163,262.6875,32.0,827.0,302097.0,113.65367698669434
1,-0.0479576440994,0.000832093140161,0.0,0.155490218895,0.0144297691586,4.87575340271,0.838720798492,250.036153477,382.136363636,22.0,849.0,310504.0,117.66003918647766
1,-0.0470721180463,0.000674212373269,0.0,0.125301413354,0.0116918748827,4.87575340271,0.798448368907,258.129757016,389.947368421,19.0,868.0,317913.0,120.6724226474762
1,-0.0414946367673,0.000737206505164,0.0,0.213931474864,0.0127842895163,4.87575340271,0.77538909018,174.319978496,357.260869565,23.0,891.0,326130.0,123.79195165634155
1,-0.045926922794,0.00074943807158,0.0,0.18613223976,0.0129964035877,4.87575340271,0.771181404591,209.323865022,372.083333333,24.0,915.0,335060.0,127.01479887962341
1,-0.0497131145094,0.000663617073315,0.0,0.0973663895275,0.0115081361728,4.87575340271,0.889587074518,240.319909939,443.666666667,18.0,933.0,343046.0,130.1312849521637
1,-0.0465606178186,0.000692337855526,0.0,0.0945154453802,0.0120061985363,4.87575340271,0.790459111333,250.529047243,621.230769231,13.0,946.0,351122.0,133.38954138755798
1,-0.0479418235336,0.000768010496813,0.0,0.161449298728,0.013318477846,4.87575340271,0.670045524836,149.624488589,286.75,28.0,974.0,359151.0,136.43419551849365
1,-0.0517870273179,0.000579741509227,0.0,0.114848154917,0.0100536054088,4.87575340271,0.845607936382,205.725685992,422.65,20.0,994.0,367604.0,139.33625292778015
1,-0.0509030548565,0.000719813092473,0.0,0.109629932325,0.0124826611427,4.87575340271,0.779395446181,322.89900909,462.470588235,17.0,1011.0,375466.0,142.29366421699524
1,-0.0425648580422,0.00180776028901,0.0,0.173438394035,0.0208995541907,4.87575340271,0.77195058763,160.201562014,270.818181818,33.0,1044.0,384403.0,145.1572663784027
1,-0.0505003630242,0.000973829338363,0.0,0.163486116333,0.0112584612143,4.87575340271,0.85720063746,295.228498082,347.166666667,24.0,1068.0,392735.0,148.11765813827515
1,-0.0500804943149,0.00130941795578,0.0,0.172555249068,0.015138208124,4.87575340271,0.803233623505,234.260459742,327.0,23.0,1091.0,400256.0,151.17797803878784
1,-0.0506794391113,0.000954306538006,0.0,0.128924352757,0.0110327576404,4.87575340271,0.81856572628,184.178562718,356.708333333,24.0,1115.0,408817.0,154.82462859153748
1,-0.0493135094002,0.000868412444106,0.0,0.159348957706,0.0100397342467,4.87575340271,0.806042075157,284.570022177,394.368421053,19.0,1134.0,416310.0,157.70832180976868
1,-0.0493157216843,0.000830659338135,0.0,0.133743677405,0.00960326980567,4.87575340271,0.692526608706,245.499921051,380.761904762,21.0,1155.0,424306.0,160.40859723091125
1,-0.0502057508274,0.000881894166923,0.0,0.150465758401,0.0101955967184,4.87575340271,0.810388803482,171.666112301,383.956521739,23.0,1178.0,433137.0,163.35785961151123
1,-0.0507451395388,0.000968997964264,0.0,0.18248061859,0.0112026055722,4.87575340271,0.689686208963,329.290480042,376.333333333,21.0,1199.0,441040.0,166.66504788398743
1,-0.0487201517972,0.00104053614723,0.0,0.15998564905,0.0120296600217,4.87575340271,0.735153615475,236.899450614,373.52173913,23.0,1222.0,449631.0,169.69384860992432
1,-0.0479918433557,0.000896931517673,0.0,0.1320624949,0.0103694438221,4.87575340271,0.785908222198,238.474168116,325.583333333,24.0,1246.0,457445.0,172.72001481056213
1,-0.0495667848882,0.000961576186455,0.0,0.185909411288,0.0111168022049,4.87575340271,0.744781136513,143.146882284,311.888888889,27.0,1273.0,465866.0,175.9157259464264
1,-0.0488575163035,0.00102553275792,0.0,0.13137314748,0.0118562055286,4.87575340271,0.877291463315,264.440312947,367.208333333,24.0,1297.0,474679.0,178.84799695014954
1,-0.0477106252511,0.00107787922116,0.0,0.192679488682,0.0124613840526,4.87575340271,0.775523066521,215.968009732,267.4,25.0,1322.0,481364.0,182.0446207523346
1,-0.0462528519711,0.000855968705764,0.0,0.160153432575,0.00989587193908,4.87575340271,0.857628196478,312.985894526,406.217391304,23.0,1345.0,490707.0,184.76909685134888
1,-0.0464474711043,0.000849021040722,0.0,0.135431240604,0.00981554982718,4.87575340271,0.82717640698,268.530628458,336.961538462,26.0,1371.0,499468.0,187.53850436210632
1,-0.0466593745805,0.000884991866769,0.0,0.150012792088,0.0102314093165,4.87575340271,0.772832140326,235.116194887,351.4,20.0,1391.0,506496.0,190.63570308685303
1,-0.0496693259047,0.000822966776923,0.0,0.10373142059,0.00951433598675,4.87575340271,0.894874274731,267.217571718,387.45,20.0,1411.0,514245.0,194.50721716880798
1,-0.0412491933384,0.00116326262651,0.0,0.161013657227,0.0134485034287,4.87575340271,0.837637543678,185.630570984,391.826086957,23.0,1434.0,523257.0,197.39380502700806
1,-0.0450924000324,0.000828862143408,0.0,0.154819896561,0.00958249242831,4.87575340271,0.831677407026,205.673906974,333.192307692,26.0,1460.0,531920.0,200.2614140510559
1,-0.0480040761395,0.000939287410802,0.0,0.125993930036,0.0108591212702,4.87575340271,0.657704234123,145.28556355,359.0,19.0,1479.0,538741.0,203.26782822608948
1,-0.0457750445785,0.000883165002051,0.0,0.14179012028,0.0102102888486,4.87575340271,0.771567746997,192.438608363,361.230769231,26.0,1505.0,548133.0,206.09818625450134
1,-0.0478981615597,0.000992058541669,0.0,0.176185795688,0.0114692093193,4.87575340271,0.715027987957,318.422872373,397.65,20.0,1525.0,556086.0,209.26644802093506
1,-0.0475137396425,0.00112990526122,0.0,0.156938460481,0.0130628581537,4.87575340271,0.811065748334,179.642816416,352.04,25.0,1550.0,564887.0,212.03773856163025
1,-0.0511515434919,0.00090727744373,0.0,0.158395634848,0.0104890533403,4.87575340271,0.899291232228,164.98790938,325.695652174,23.0,1573.0,572378.0,214.98185086250305
1,-0.0516844400991,0.00102817851075,0.0,0.183875819435,0.0118867930578,4.87575340271,0.775929495692,355.377542185,337.833333333,24.0,1597.0,580486.0,218.06347703933716
1,-0.0497125346883,0.00094829925365,0.0,0.15063542733,0.0109633073298,4.87575340271,0.850542783737,322.205378752,464.111111111,18.0,1615.0,588840.0,220.9081072807312
1,-0.0452017650823,0.000883909766344,0.0,0.120191757393,0.0102188990859,4.87575340271,0.882053807378,247.442189431,478.1875,16.0,1631.0,596491.0,223.72079277038574
1,-0.0472181413352,0.000925235670366,0.0,0.125861436478,0.0106966687454,4.87575340271,0.829027250409,311.938950728,372.833333333,24.0,1655.0,605439.0,226.66031503677368
1,-0.0469586398103,0.000932742093937,0.0,0.110994397779,0.0107834506707,4.87575340271,0.750559717417,217.848960142,386.473684211,19.0,1674.0,612782.0,230.2483687400818
1,-0.0485568332952,0.00106417429924,0.0,0.187543704757,0.0123029411407,4.87575340271,0.703583478928,192.85126478,310.448275862,29.0,1703.0,621785.0,233.35204911231995
1,-0.0465021453565,0.000853953336446,0.0,0.126947617915,0.00987257221277,4.87575340271,0.841897010803,422.410706792,516.0,16.0,1719.0,630041.0,236.5144214630127
1,-0.0491693655495,0.00107573349578,0.0,0.188555080327,0.0124365772645,4.87575340271,0.803479164839,105.799735885,348.904761905,21.0,1740.0,637368.0,239.6250023841858
1,-0.0403218414722,0.00291045487575,0.0,0.184306450537,0.0224318854962,4.87575340271,0.824571639299,202.542158337,377.48,25.0,1765.0,646805.0,242.84057641029358
1,-0.0496438049086,0.00121966276856,0.0,0.148512061336,0.00940036412794,4.87575340271,0.8242970258,179.990656099,317.913043478,23.0,1788.0,654117.0,245.57710647583008
1,-0.045641991208,0.00131184727616,0.0,0.128369325364,0.0101108621457,4.87575340271,0.794183000922,202.915638086,354.5,24.0,1812.0,662625.0,248.55456614494324
1,-0.0485643524444,0.00109113611325,0.0,0.120494184957,0.0084097645813,4.87575340271,0.631637632847,189.93067906,355.956521739,23.0,1835.0,670812.0,251.7301390171051
1,-0.0480237008451,0.00124536918156,0.0,0.114962443244,0.00959849240462,4.87575340271,0.789696663618,161.021134881,318.692307692,26.0,1861.0,679098.0,254.7739109992981
1,-0.0475575918099,0.00124622462863,0.0,0.109679882531,0.00960508554272,4.87575340271,0.672534167767,212.155863303,487.888888889,18.0,1879.0,687880.0,257.86984872817993
1,-0.0506558738271,0.0011363951935,0.0,0.167298238724,0.00875859199732,4.87575340271,0.743868231773,254.811077168,297.962962963,27.0,1906.0,695925.0,260.8641285896301
1,-0.0457326726901,0.00127841103676,0.0,0.128905215592,0.00985315742582,4.87575340271,0.81944450736,148.862823097,267.653846154,26.0,1932.0,702884.0,263.83410692214966
1,-0.0487810640407,0.00132899120399,0.0,0.149915844318,0.0102429962717,4.87575340271,0.801901862025,227.660125312,339.88,25.0,1957.0,711381.0,267.60951828956604
1,-0.0479445854144,0.00123110436834,0.0,0.135416988283,0.00948854845774,4.87575340271,0.862059548497,301.067229085,348.0,24.0,1981.0,719733.0,270.42912435531616
1,-0.0420792456716,0.00146018716987,0.0,0.16037161916,0.0112541690687,4.87575340271,0.724184989929,208.122422262,352.130434783,23.0,2004.0,727832.0,273.790429353714
1,-0.0415606756142,0.00163751108903,0.0,0.133314619365,0.0126208660731,4.87575340271,0.836399376392,226.52656418,374.631578947,19.0,2023.0,734950.0,276.66896963119507
1,-0.0461754617718,0.00112509866631,0.0,0.108770954947,0.00867152582941,4.87575340271,0.649873077869,196.308734865,383.72,25.0,2048.0,744543.0,279.65298104286194
1,-0.0475747330493,0.00112740067743,0.0,0.155103114434,0.00868926810654,4.87575340271,0.829787135124,170.734593879,325.291666667,24.0,2072.0,752350.0,282.4282977581024
1,-0.0496683711244,0.00113333207901,0.0,0.104175697285,0.00873498348665,4.87575340271,0.792305409908,291.503421662,465.705882353,17.0,2089.0,760267.0,285.14430379867554
1,-0.0463071885606,0.00169006094711,0.0,0.212292495999,0.0130258860372,4.87575340271,0.708517760038,146.240596237,282.933333333,30.0,2119.0,768755.0,288.05920791625977
1,-0.0473299672594,0.00117087153831,0.0,0.142447328893,0.00902431314898,4.87575340271,0.81013981998,268.107544241,380.227272727,22.0,2141.0,777120.0,291.18253922462463
1,-0.0453538605652,0.00113325138136,0.0,0.117740550952,0.00873436158872,4.87575340271,0.739548116922,171.606369652,322.32,25.0,2166.0,785178.0,294.04688835144043
1,-0.0476982237888,0.00114453052629,0.0,0.141045534867,0.00882129384991,4.87575340271,0.706496804953,143.453798584,341.954545455,22.0,2188.0,792701.0,297.3124008178711
1,-0.0374885403726,0.00185338024767,0.0,0.256505764322,0.0142846445524,4.87575340271,0.807976618409,184.139090407,361.72,25.0,2213.0,801744.0,300.69994497299194
1,-0.0469631307933,0.00134516214985,0.0,0.133303863404,0.0103676312938,4.87575340271,0.911582626402,179.32178352,382.590909091,22.0,2235.0,810161.0,304.4174382686615
1,-0.050773212206,0.00127747399893,0.0,0.141216895077,0.0098459353685,4.87575340271,0.775399237871,231.997735868,361.454545455,22.0,2257.0,818113.0,307.48900508880615
1,-0.0200750039076,0.00241156781067,0.0,0.182768177358,0.0185867896071,4.87575340271,0.58073708415,175.873396049,333.0,25.0,2282.0,826438.0,310.51909351348877
1,-0.0432409471687,0.00138828466243,0.0,0.147300972079,0.0106999915733,4.87575340271,0.6620221138,137.005012972,323.739130435,23.0,2305.0,833884.0,313.9517226219177
1,-0.0494249689509,0.00109858703217,0.0,0.118547589402,0.00846719138644,4.87575340271,0.818264067173,203.393305827,377.541666667,24.0,2329.0,842945.0,317.0375032424927
1,-0.0460074394214,0.00134348113806,0.0,0.167601901107,0.0103546751998,4.87575340271,0.723722040653,185.760587225,306.24,25.0,2354.0,850601.0,319.8058865070343
1,-0.0487983342246,0.00121493754796,0.0,0.137849870254,0.00936394520249,4.87575340271,0.779744237661,215.584129876,385.090909091,22.0,2376.0,859073.0,322.5735037326813
1,-0.047117815091,0.00164909346677,0.0,0.140766440425,0.0127101354446,4.87575340271,0.801731735468,131.126730273,285.857142857,28.0,2404.0,867077.0,325.5924701690674
1,-0.0494015728182,0.0012903899933,0.0,0.172784679453,0.00994548332528,4.87575340271,0.768167629838,322.739343807,478.588235294,17.0,2421.0,875213.0,328.7186427116394
1,-0.0486959949631,0.00128663255327,0.0,0.139487702399,0.00991652347147,4.87575340271,0.706486612558,345.543748409,444.052631579,19.0,2440.0,883650.0,331.77746319770813
1,-0.0477590988885,0.00118471154201,0.0,0.152888300712,0.00913098290766,4.87575340271,0.71429297328,211.649994877,314.92,25.0,2465.0,891523.0,334.63497519493103
1,-0.0453452110378,0.00114688181293,0.0,0.121453985863,0.00883941603388,4.87575340271,0.781231477857,181.227441149,342.538461538,26.0,2491.0,900429.0,337.3621244430542
1,-0.0485530197911,0.0012676369297,0.0,0.175275530433,0.00977011759096,4.87575340271,0.593759089708,269.765652373,366.772727273,22.0,2513.0,908498.0,341.7246551513672
1,-0.0466972990544,0.00135033949027,0.0,0.150693929405,0.0104075349154,4.87575340271,0.828930363059,264.689885508,345.681818182,22.0,2535.0,916103.0,344.8173203468323
1,-0.0440622733731,0.00119190892838,0.0,0.175296006841,0.00918645558704,4.87575340271,0.714200049639,289.575052587,387.761904762,21.0,2556.0,924246.0,347.70666456222534
1,-0.0484794717631,0.00134916013121,0.0,0.145077221969,0.0103984451853,4.87575340271,0.788668811321,283.919363795,426.047619048,21.0,2577.0,933193.0,350.61586475372314
1,-0.049046643253,0.00129581666533,0.0,0.134399891656,0.00998730864376,4.87575340271,0.783048436046,376.037367599,529.625,16.0,2593.0,941667.0,353.4430203437805
1,-0.0505143722112,0.00129947220012,0.0,0.133282272232,0.0100154831089,4.87575340271,0.482448816299,286.486750946,433.411764706,17.0,2610.0,949035.0,356.1690037250519
1,-0.0426319053222,0.00193671323996,0.0,0.162884330552,0.0149269208123,4.87575340271,0.769684106112,223.653142172,311.730769231,26.0,2636.0,957140.0,358.8862974643707
1,-0.047786522704,0.00135729987232,0.0,0.1225083108,0.0104611809729,4.87575340271,0.794272482395,264.575966337,483.444444444,18.0,2654.0,965842.0,361.8285665512085
1,-0.0459710571304,0.0012925495239,0.0,0.117797125247,0.00996212764585,4.87575340271,0.816197216511,252.535336635,394.444444444,18.0,2672.0,972942.0,364.7178590297699
1,-0.0483113376686,0.0012523141213,0.0,0.190831717104,0.00965201936924,4.87575340271,0.726702213287,238.585951967,327.111111111,27.0,2699.0,981774.0,367.50656390190125
1,-0.0482968282231,0.00114820006547,0.0,0.165705853142,0.0088495762684,4.87575340271,0.624047100544,291.27629313,433.25,20.0,2719.0,990439.0,370.28700518608093
1,-0.0443854309851,0.0012207327436,0.0,0.146320298838,0.00940861080016,4.87575340271,0.833780065179,227.257565597,360.090909091,22.0,2741.0,998361.0,373.3795554637909
1,-0.0478501984326,0.0011638658134,0.0,0.119617502787,0.00897031764907,4.87575340271,0.857525244355,230.687631441,345.72,25.0,2766.0,1007004.0,376.61437129974365
1,-0.0499308058133,0.00123742254618,0.0,0.187478820561,0.00953724487044,4.87575340271,0.842438280582,379.811151525,406.210526316,19.0,2785.0,1014722.0,380.2189071178436
1,-0.0465454832301,0.00139943524755,0.0,0.161894925172,0.0107859329582,4.87575340271,0.737007051706,292.914978566,412.5,20.0,2805.0,1022972.0,382.77874779701233
1,-0.0503889635875,0.00130985764372,0.0,0.207140841871,0.0100955272355,4.87575340271,0.89382494241,192.516088268,277.741935484,31.0,2836.0,1031582.0,385.8390073776245
1,-0.0522018723132,0.00122003109664,0.0,0.147984067269,0.00940320295922,4.87575340271,0.79420094192,270.107487232,381.909090909,22.0,2858.0,1039984.0,389.1165814399719
1,-0.0484477108985,0.00122699690837,0.0,0.183050724911,0.00945689086802,4.87575340271,0.800476178527,174.16338848,276.846153846,26.0,2884.0,1047182.0,392.2147445678711
1,-0.0504194761743,0.00133648147767,0.0,0.199859586312,0.0103007264188,4.87575340271,0.688025981188,348.153380566,369.75,24.0,2908.0,1056056.0,395.2865285873413
1,-0.0468174223497,0.00120375367442,0.0,0.114029085205,0.00927774717275,4.87575340271,0.799127563834,230.146573738,380.85,20.0,2928.0,1063673.0,398.4449973106384
1,-0.0510053434991,0.00125231411221,0.0,0.155656887451,0.00965201935469,4.87575340271,0.831568434834,454.878800108,473.0,18.0,2946.0,1072187.0,401.49170756340027
1,-0.0447352891497,0.00165579787244,0.0,0.0952429850877,0.0127618086408,4.87575340271,0.80790565908,176.295361586,387.434782609,23.0,2969.0,1081098.0,404.67231702804565
1,-0.0498619441641,0.00140670892597,0.0,0.133304950665,0.0108419936514,4.87575340271,0.792489424348,131.140673401,291.956521739,23.0,2992.0,1087813.0,407.84449195861816
1,-0.0475604410894,0.00122460505463,0.0,0.155497104279,0.0094384560216,4.87575340271,0.846867293119,202.769124718,407.476190476,21.0,3013.0,1096370.0,410.58162236213684
1,-0.0490686213161,0.00119789342352,0.0,0.131682331441,0.00923258018156,4.87575340271,0.699370652437,308.15895451,414.090909091,22.0,3035.0,1105480.0,413.61338686943054
1,-0.0463451747491,0.001288038442,0.0,0.10157746583,0.00992735912587,4.87575340271,0.754246845841,151.513386288,375.941176471,17.0,3052.0,1111871.0,418.10196185112
1,-0.0471235331061,0.0011736362585,0.0,0.175978371059,0.00904562173673,4.87575340271,0.781503289938,233.588619299,407.409090909,22.0,3074.0,1120834.0,420.9499921798706
1,-0.0473671300861,0.00133180611829,0.0,0.186228025239,0.0102646917949,4.87575340271,0.778360813856,117.283402941,243.696969697,33.0,3107.0,1128876.0,423.9830255508423
1,-0.0482050275896,0.00127440040797,0.0,0.15156266687,0.00982224603649,4.87575340271,0.600173324347,240.100291556,426.571428571,21.0,3128.0,1137834.0,427.0921082496643
1,-0.0481588860275,0.00147222085252,0.0,0.132309472421,0.0113469168864,4.87575340271,0.815100729465,204.300460298,374.909090909,22.0,3150.0,1146082.0,430.39786529541016
1,-0.0509684075369,0.00126856270526,0.0,0.157566281734,0.00977725283883,4.87575340271,0.810847371817,329.560910609,448.388888889,18.0,3168.0,1154153.0,433.3073093891144
1,-0.0525133901247,0.00119979484407,0.0,0.128412073362,0.00924723511707,4.87575340271,0.788125514984,226.308537512,288.172413793,29.0,3197.0,1162510.0,436.36647772789
1,-0.0485952203308,0.00155440668732,0.0,0.192056936969,0.0119803515918,4.87575340271,0.679284244776,188.251289345,288.653846154,26.0,3223.0,1170015.0,439.2747600078583
1,-0.0490422527655,0.00133602752521,0.0,0.161124858307,0.0102972276582,4.87575340271,0.892761543393,195.861124262,393.363636364,22.0,3245.0,1178669.0,442.1639804840088
1,-0.0496925574262,0.00126000354703,0.0,0.174237197847,0.00971128451056,4.87575340271,0.681169033051,238.44591694,409.578947368,19.0,3264.0,1186451.0,445.2858989238739
1,-0.0487332511111,0.00145349865124,0.0,0.167257964204,0.0112026183779,4.87575340271,0.76958873868,267.770186722,335.740740741,27.0,3291.0,1195516.0,448.4086356163025
1,-0.044046585841,0.00132838486388,0.0,0.193258595304,0.0102383230042,4.87575340271,0.775835543871,195.57220881,344.714285714,21.0,3312.0,1202755.0,451.66290855407715
1,-0.0464448192797,0.00112257364071,0.0,0.110025106464,0.00865206449816,4.87575340271,0.826033145189,235.899032274,395.391304348,23.0,3335.0,1211849.0,455.45929288864136
1,-0.0430716549599,0.00149497707207,0.0,0.12177204038,0.011522306886,4.87575340271,0.886271335185,235.249826954,410.529411765,17.0,3352.0,1218828.0,458.67716002464294
1,-0.0459591505787,0.00119642767277,0.0,0.145277231699,0.00922128312959,4.87575340271,0.746753692627,260.018369021,404.857142857,21.0,3373.0,1227330.0,461.61645245552063
1,-0.0465051388892,0.00131906544448,0.0,0.191378921038,0.0101664950053,4.87575340271,0.750272616744,205.982455736,274.5,30.0,3403.0,1235565.0,464.580198764801
1,-0.0488896060269,0.0014311955274,0.0,0.210229932331,0.0110307205032,4.87575340271,0.791866987944,180.469043209,271.121212121,33.0,3436.0,1244512.0,467.40438532829285
1,-0.0501655382686,0.00116021122722,0.0,0.132990154787,0.00894215044536,4.87575340271,0.736341744661,262.087838021,343.782608696,23.0,3459.0,1252419.0,470.48173546791077
1,-0.0446794193122,0.00145646429792,0.0,0.236211998039,0.0112254756023,4.87575340271,0.75263042748,206.777594689,293.310344828,29.0,3488.0,1260925.0,473.54870891571045
1,-0.0445756849367,0.00168653702258,0.0,0.224353994126,0.0129987259206,4.87575340271,0.692543506622,160.08418705,208.578947368,38.0,3526.0,1268851.0,476.45510601997375
1,-0.0462383756239,0.00119718803035,0.0,0.16744124156,0.009227143506,4.87575340271,0.745432794094,179.381672212,372.75,24.0,3550.0,1277797.0,479.4235990047455
1,-0.048218245327,0.00148758386968,0.0,0.227618851,0.0114653249766,4.87575340271,0.762835338712,115.525993892,230.357142857,28.0,3578.0,1284247.0,482.54805517196655
1,-0.0475524499052,0.00148994417123,0.0,0.177842921345,0.0114835166169,4.87575340271,0.701045066118,251.071504228,354.576923077,26.0,3604.0,1293466.0,485.43909311294556
1,-0.0394467206206,0.00456477003536,0.0,0.228500299505,0.0234548431908,4.87575340271,0.783010989428,220.633808855,302.538461538,26.0,3630.0,1301332.0,488.51380467414856
